      496.000
      5.10400  5.29103e+14   0.00918622      548400.  1.04686e-12
      5.12545  5.28040e+14   0.00917505      549089.  1.04481e-12
      5.14716  5.26845e+14   0.00916253      549698.  1.04246e-12
      5.16912  5.25499e+14   0.00914840      550230.  1.03978e-12
      5.19136  5.24020e+14   0.00913223      550684.  1.03679e-12
      5.21385  5.22444e+14   0.00911408      551064.  1.03359e-12
      5.23662  5.20762e+14   0.00909419      551373.  1.03016e-12
      5.25966  5.19037e+14   0.00907284      551617.  1.02664e-12
      5.28298  5.17309e+14   0.00905031      551797.  1.02311e-12
      5.30657  5.15613e+14   0.00902663      551904.  1.01965e-12
      5.33045  5.14006e+14   0.00900160      551909.  1.01637e-12
      5.35462  5.12470e+14   0.00897444      551778.  1.01325e-12
      5.37907  5.10968e+14   0.00894461      551491.  1.01024e-12
      5.40382  5.09493e+14   0.00891189      551048.  1.00733e-12
      5.42887  5.08055e+14   0.00887647      550489.  1.00448e-12
      5.45422  5.06614e+14   0.00883777      549843.  1.00163e-12
      5.47987  5.05185e+14   0.00879642      549151.  9.98810e-13
      5.50583  5.03746e+14   0.00875373      548468.  9.95964e-13
      5.53210  5.02294e+14   0.00871027      547785.  9.93095e-13
      5.55868  5.00835e+14   0.00866589      547080.  9.90210e-13
      5.58559  4.99375e+14   0.00862064      546338.  9.87325e-13
      5.61282  4.97923e+14   0.00857471      545555.  9.84454e-13
      5.64037  4.96456e+14   0.00852774      544732.  9.81554e-13
      5.66826  4.94969e+14   0.00847958      543874.  9.78615e-13
      5.69648  4.93413e+14   0.00842989      542987.  9.75534e-13
      5.72503  4.91740e+14   0.00837886      542094.  9.72222e-13
      5.75393  4.89901e+14   0.00832625      541199.  9.68587e-13
      5.78318  4.87889e+14   0.00827176      540303.  9.64610e-13
      5.81278  4.85737e+14   0.00821498      539392.  9.60356e-13
      5.84273  4.83494e+14   0.00815591      538452.  9.55923e-13
      5.87305  4.81169e+14   0.00809432      537469.  9.51328e-13
      5.90373  4.78762e+14   0.00803025      536437.  9.46569e-13
      5.93477  4.76261e+14   0.00796386      535364.  9.41627e-13
      5.96619  4.73653e+14   0.00789509      534256.  9.36481e-13
      5.99798  4.70926e+14   0.00782393      533113.  9.31090e-13
      6.03016  4.68055e+14   0.00775022      531932.  9.25417e-13
      6.06272  4.65043e+14   0.00767407      530717.  9.19468e-13
      6.09568  4.61915e+14   0.00759576      529466.  9.13297e-13
      6.12903  4.58669e+14   0.00751544      528188.  9.06904e-13
      6.16277  4.55349e+14   0.00743363      526889.  9.00369e-13
      6.19693  4.51956e+14   0.00735034      525574.  8.93684e-13
      6.23149  4.48486e+14   0.00726566      524239.  8.86841e-13
      6.26647  4.44908e+14   0.00717962      522882.  8.79775e-13
      6.30187  4.41205e+14   0.00709229      521502.  8.72460e-13
      6.33769  4.37378e+14   0.00700418      520112.  8.64897e-13
      6.37394  4.33445e+14   0.00691563      518716.  8.57122e-13
      6.41063  4.29425e+14   0.00682692      517324.  8.49174e-13
      6.44776  4.25310e+14   0.00673800      515939.  8.41040e-13
      6.48533  4.21117e+14   0.00664880      514563.  8.32748e-13
      6.52336  4.16855e+14   0.00655920      513191.  8.24323e-13
